public|copilot_sessions|f|f
public|csrf_failures|f|f
public|csrf_security_policies|f|f
public|dead_letter_queue|f|f
public|dead_letter_queue_legacy|f|f
public|default_navigation_items|f|f
public|dos_compatibility_records|f|f
public|dos_cutover_executions|f|f
public|dos_cutover_plans|f|f
public|dos_feature_gates|f|f
public|dos_handover_locks|f|f
public|dos_handover_risks|f|f
public|dos_migrations|f|f
public|dos_quality_gates|f|f
public|dos_release_approvals|f|f
public|dos_releases|f|f
public|dos_verification_checks|f|f
public|dos_verification_runs|f|f
public|email_verification_tokens|f|f
public|enforcement_check_results|f|f
public|enforcement_runs|f|f
public|event_traces|f|f
public|event_traces_legacy|f|f
public|feature_flag_overrides|f|f
public|findings|f|f
public|framework_registry|f|f
public|grc_architecture_map|f|f
public|grc_audit_universe|f|f
public|grc_framework_dependencies|f|f
public|grc_frameworks|f|f
public|grc_kri_catalog|f|f
public|grc_maturity_model|f|f
public|grc_regulators|f|f
public|grc_risk_domain_coverage|f|f
public|grc_sector_framework_matrix|f|f
public|grc_sector_groups|f|f
public|iam_identities|f|f
public|incident_notification_templates|f|f
public|incident_response_actions|f|f
public|incident_response_teams|f|f
public|incident_severity_matrix|f|f
public|incident_updates|f|f
public|job_registry|f|f
public|lifecycle_checkpoints|f|f
public|lifecycle_checkpoints_legacy|f|f
public|lifecycle_transitions|f|f
public|lifecycle_transitions_legacy|f|f
public|login_attempts|f|f
public|lookup_cbb_categories|f|f
public|lookup_cbe_categories|f|f
public|lookup_cbk_licenses|f|f
public|lookup_cbo_licenses|f|f
public|lookup_cbuae_categories|f|f
public|lookup_cities|f|f
public|lookup_cloud_providers|f|f
public|lookup_cloud_regions|f|f
public|lookup_compliance_frameworks|f|f
public|lookup_countries|f|f
public|lookup_dfsa_licenses|f|f
public|lookup_employee_ranges|f|f
public|lookup_frameworks|f|f
public|lookup_grc_role_staffing|f|f
public|lookup_identity_providers|f|f
public|lookup_idsca_levels|f|f
public|lookup_iso_cert_bodies|f|f
public|lookup_languages|f|f
public|lookup_nca_sectors|f|f
public|lookup_ncec_sectors|f|f
public|lookup_org_types|f|f
public|lookup_pdpl_scopes|f|f
public|lookup_qcb_categories|f|f
public|lookup_risk_frameworks|f|f
public|lookup_sama_license_types|f|f
public|lookup_sama_tiers|f|f
public|lookup_sectors|f|f
public|lookup_siem_providers|f|f
public|lookup_sso_providers|f|f
public|lookup_sub_sectors|f|f
public|lookup_tables|f|f
public|lookup_team_functions|f|f
public|lookup_timezones|f|f
public|lookup_tra_licenses|f|f
public|lookup_uae_free_zones|f|f
public|mcp_agent_registry|f|f
public|mcp_audit_log|t|t
public|mcp_prompt_registry|f|f
public|mcp_prompts|t|t
public|mcp_resource_registry|f|f
public|mcp_resources|t|t
public|mcp_servers|t|t
public|mcp_sessions|t|t
public|mcp_tool_invocations|t|t
public|mcp_tool_registry|f|f
public|mcp_tools|t|t
public|module_dependencies|f|f
public|module_health_events|f|f
public|module_visibility_contracts|f|f
public|module_visibility_contracts_legacy|f|f
public|onboarding_answer_analytics|f|f
public|onboarding_answers|f|f
public|onboarding_configs|f|f
public|onboarding_framework_rules|f|f
public|onboarding_handoff_agent_findings|f|f
public|onboarding_handoff_agent_runs|f|f
public|onboarding_handoff_evidence_requests|f|f
public|onboarding_handoff_invitations|f|f
public|onboarding_inference_bundles|f|f
public|onboarding_inference_feedback|f|f
public|onboarding_inference_items|f|f
public|onboarding_module_rules|f|f
public|onboarding_persona_rules|f|f
public|onboarding_provisioning_intent|f|f
public|onboarding_question_audit|f|f
public|onboarding_question_bank|f|f
public|onboarding_regulator_rules|f|f
public|onboarding_session_answers|f|f
public|onboarding_session_progress|f|f
public|onboarding_sessions|f|f
public|onboarding_sla_config|f|f
public|onboarding_workspace_handoff_cycles|f|f
public|org_pack_template_departments|f|f
public|org_pack_template_permissions|f|f
public|org_pack_template_profiles|f|f
public|org_pack_template_role_permissions|f|f
public|org_pack_template_roles|f|f
public|org_pack_template_sections|f|f
public|org_pack_template_sod_rules|f|f
public|org_pack_template_teams|f|f
public|org_pack_template_workflows|f|f
public|org_pack_templates|f|f
public|password_reset_tokens|f|f
public|pdpl_consents|f|f
public|pending_workflow_tasks|f|f
public|permission_usage|f|f
public|pl_profiler_saved|f|f
public|pl_profiler_saved_callgraph|f|f
public|pl_profiler_saved_functions|f|f
public|pl_profiler_saved_linestats|f|f
public|platform_outbox|f|f
public|platform_outbox_archive|f|f
public|platform_products|f|f
public|powa_all_indexes_history|f|f
public|powa_all_indexes_history_current|f|f
public|powa_all_indexes_history_current_db|f|f
public|powa_all_indexes_history_db|f|f
public|powa_all_indexes_src_tmp|f|f
public|powa_all_tables_history|f|f
public|powa_all_tables_history_current|f|f
public|powa_all_tables_history_current_db|f|f
public|powa_all_tables_history_db|f|f
public|powa_all_tables_src_tmp|f|f
public|powa_catalog_attribute|f|f
public|powa_catalog_attribute_src_tmp|f|f
public|powa_catalog_class|f|f
public|powa_catalog_class_src_tmp|f|f
public|powa_catalog_collation|f|f
public|powa_catalog_collation_src_tmp|f|f
public|powa_catalog_database_src_tmp|f|f
public|powa_catalog_databases|f|f
public|powa_catalog_language|f|f
public|powa_catalog_language_src_tmp|f|f
public|powa_catalog_namespace|f|f
public|powa_catalog_namespace_src_tmp|f|f
public|powa_catalog_proc|f|f
public|powa_catalog_proc_src_tmp|f|f
public|powa_catalog_role_src_tmp|f|f
public|powa_catalog_roles|f|f
public|powa_catalog_src_queries|f|f
public|powa_catalog_type|f|f
public|powa_catalog_type_src_tmp|f|f
public|powa_catalogs|f|f
public|powa_databases|f|f
public|powa_databases_src_tmp|f|f
public|powa_db_module_config|f|f
public|powa_db_module_functions|f|f
public|powa_db_module_src_queries|f|f
public|powa_db_modules|f|f
public|powa_extension_config|f|f
public|powa_extension_functions|f|f
public|powa_extensions|f|f
public|powa_kcache_metrics|f|f
public|powa_kcache_metrics_current|f|f
public|powa_kcache_metrics_current_db|f|f
public|powa_kcache_metrics_db|f|f
public|powa_kcache_src_tmp|f|f
public|powa_module_config|f|f
public|powa_module_functions|f|f
public|powa_modules|f|f
public|powa_qualstats_constvalues_history|f|f
public|powa_qualstats_constvalues_history_current|f|f
public|powa_qualstats_quals|f|f
public|powa_qualstats_quals_history|f|f
public|powa_qualstats_quals_history_current|f|f
public|powa_qualstats_src_tmp|f|f
public|powa_replication_slots_history|f|f
public|powa_replication_slots_history_current|f|f
public|powa_replication_slots_src_tmp|f|f
public|powa_roles|f|f
public|powa_servers|f|f
public|powa_snapshot_metas|f|f
public|powa_stat_activity_history|f|f
public|powa_stat_activity_history_current|f|f
public|powa_stat_activity_src_tmp|f|f
public|powa_stat_archiver_history|f|f
public|powa_stat_archiver_history_current|f|f
public|powa_stat_archiver_src_tmp|f|f
public|powa_stat_bgwriter_history|f|f
public|powa_stat_bgwriter_history_current|f|f
public|powa_stat_bgwriter_src_tmp|f|f
public|powa_stat_checkpointer_history|f|f
public|powa_stat_checkpointer_history_current|f|f
public|powa_stat_checkpointer_src_tmp|f|f
public|powa_stat_database_conflicts_history|f|f
public|powa_stat_database_conflicts_history_current|f|f
public|powa_stat_database_conflicts_src_tmp|f|f
public|powa_stat_database_history|f|f
public|powa_stat_database_history_current|f|f
public|powa_stat_database_src_tmp|f|f
public|powa_stat_io_history|f|f
public|powa_stat_io_history_current|f|f
public|powa_stat_io_src_tmp|f|f
public|powa_stat_replication_history|f|f
public|powa_stat_replication_history_current|f|f
public|powa_stat_replication_src_tmp|f|f
public|powa_stat_slru_history|f|f
public|powa_stat_slru_history_current|f|f
public|powa_stat_slru_src_tmp|f|f
public|powa_stat_subscription_history|f|f
